id,ad_ry_mean,md_ry_mean,bt_ry_mean
1619,1065,1138,1099
1620,922,962,939
1621,535,554,559
1622,394,410,374
1623,347,415,346
1624,202,258,199
1625,169,190,158
1626,190,223,183
1627,348,384,333
1628,347,363,309
1629,169,144,143
1630,676,711,702
1631,431,420,420
1632,129,105,112
1633,1053,1149,1109
1634,868,890,921
1635,1367,1369,1437
1636,390,399,390
1637,715,742,753
1638,331,335,342
1639,1305,1260,1283
1640,421,438,449
1641,1261,1245,1262
1642,1503,1545,1585
1643,819,731,765
1644,620,649,648
1645,676,766,770
1646,300,339,329
1647,411,444,442
1648,397,389,395
1649,390,407,403
1650,397,406,407
1651,338,358,340
1652,239,251,225
1653,301,293,278
1654,463,468,438
1655,412,443,453
1656,438,409,407
1657,630,616,671
1658,404,400,385
1659,193,208,222
1660,78,73,77
1661,911,870,941
1662,153,150,156
1663,841,769,838
1664,590,579,605
1665,372,356,388
1666,165,150,162
1667,227,231,219
1668,140,128,138
1669,104,112,116
1670,200,194,200
1671,270,287,274
1672,67,60,65
1673,38,34,37
1674,895,903,896
1675,587,576,564
1676,180,165,185
1677,1437,1459,1598
1678,246,275,252
1679,1846,1812,1888
1680,750,717,665
1681,766,673,775
1682,249,254,281
1683,684,624,718
1684,215,240,214
1685,2191,1989,2195
1686,1141,1146,1174
1687,493,491,494
1688,312,340,316
1689,596,652,672
1690,351,373,360
1691,852,836,801
1692,183,174,188
1693,439,443,445
1694,1109,1127,1142
1695,438,469,495
1696,729,728,743
1697,375,404,413
1698,189,174,189
1699,882,822,964
1700,1117,1233,1184
1701,1556,1607,1603
1702,661,703,703
1703,431,398,438
1704,308,303,335
1705,1441,1355,1453
1706,593,645,668
1707,1893,1851,1930
1708,1256,1188,1277
1709,916,903,889
1710,602,605,609
1711,777,789,842
1712,522,512,524
1713,335,330,342
1714,519,514,506
1715,631,704,714
1716,235,261,243
1717,161,153,176
1718,462,444,432
1719,351,344,359
1720,83,64,72
1721,697,731,766
1722,492,508,518
1723,1650,1593,1738
1724,762,694,759
1725,269,265,254
1726,131,133,152
1727,672,691,704
1728,178,174,183
1729,1946,1858,1993
1730,989,971,993
1731,313,318,314
1732,130,130,132
1733,237,258,247
1734,162,154,175
1735,480,486,448
1736,169,169,178
1737,430,435,415
1738,373,378,348
1739,171,156,178
1740,283,295,281
1741,343,327,306
1742,670,589,634
1743,702,794,717
1744,386,399,358
1745,982,1031,949
1746,315,307,281
1747,518,528,512
1748,145,134,128
1749,886,966,911
1750,187,180,165
1751,979,1105,993
1752,939,968,939
1753,510,523,484
1754,311,290,274
1755,270,262,236
1756,278,253,251
1757,523,529,496
1758,288,279,270
1759,460,447,442
1760,616,616,566
1761,204,233,215
1762,202,182,200
1763,78,60,71
1764,79,71,68
1765,299,253,301
1766,275,264,289
1767,395,344,368
1768,63,50,63
1769,314,284,316
1770,103,102,104
1771,479,464,445
1772,182,163,176
1773,296,225,281
1774,271,205,236
1775,474,420,423
1776,202,191,202
1777,208,193,221
1778,161,158,164
1779,122,99,116
1780,124,115,127
1781,120,108,123
1782,96,87,100
1783,259,261,250
1784,328,329,322
1785,280,290,293
1786,154,139,141
1787,1122,1123,1122
1788,721,744,738
1789,1082,1046,1112
1790,305,307,308
1791,473,430,425
1792,177,194,194
1793,1517,1417,1564
1794,328,341,328
1795,1786,1633,1792
1796,1382,1294,1408
1797,1046,965,1066
1798,389,371,384
1799,336,363,373
1800,314,324,318
1801,436,435,422
1802,255,252,258
1803,330,323,315
1804,380,386,396
1805,457,429,430
1806,177,170,180
1807,166,173,165
1808,287,301,320
1809,474,476,476
1810,391,382,377
1811,1068,1050,1053
1812,146,143,136
1813,425,382,406
1814,113,108,102
1815,1536,1507,1561
1816,175,169,175
1817,980,984,1018
1818,729,694,740
1819,1090,1138,1106
1820,251,238,241
1821,210,226,226
1822,225,223,226
1823,166,160,164
1824,79,84,80
1825,245,244,244
1826,179,169,168
1827,18,16,17
1828,27,21,30
1829,38,27,35
1830,20,20,23
1831,67,70,76
1832,94,97,104
1833,255,252,268
1834,98,82,100
1835,43,43,46
1836,31,22,33
1837,84,97,95
1838,27,22,30
1839,248,232,276
1840,126,111,122
1841,38,32,38
1842,52,49,54
1843,48,56,59
1844,20,14,19
1845,51,46,55
1846,33,26,34
1847,39,42,45
1848,42,32,43
1849,618,582,595
1850,168,160,171
1851,70,72,70
1852,501,458,454
1853,506,546,520
1854,244,239,238
1855,422,430,398
1856,92,104,95
1857,757,785,823
1858,115,119,116
1859,1198,1166,1080
1860,147,138,149
1861,293,299,278
1862,230,234,218
1863,994,980,907
1864,252,241,235
1865,224,223,208
1866,316,317,306
1867,206,175,192
1868,194,181,194
1869,188,170,182
1870,81,78,79
1871,194,158,190
1872,103,102,113
1873,58,59,57
1874,162,140,160
1875,216,203,213
1876,128,115,130
1877,194,173,191
1878,52,55,58
1879,306,290,302
1880,61,61,60
1881,538,522,541
1882,99,93,98
1883,136,132,146
1884,117,115,123
1885,433,420,441
1886,149,138,147
1887,117,114,121
1888,142,126,148
1889,76,74,82
1890,76,77,79
1891,94,87,97
1892,39,39,43
1893,476,447,449
1894,168,172,176
1895,87,96,94
1896,652,570,561
1897,357,337,359
1898,208,175,190
1899,334,343,335
1900,102,111,104
1901,704,733,725
1902,105,125,125
1903,889,852,837
1904,124,135,129
1905,238,236,234
1906,240,239,222
1907,745,749,740
1908,290,268,267
1909,200,186,192
1910,259,259,266
1911,208,188,194
1912,151,165,167
1913,172,158,174
1914,79,84,87
1915,107,110,106
1916,49,47,47
1917,19,18,18
1918,54,60,65
1919,86,95,90
1920,60,63,67
1921,136,131,129
1922,28,28,29
1923,109,104,101
1924,29,30,27
1925,251,257,248
1926,31,30,31
1927,63,70,72
1928,71,76,71
1929,195,211,176
1930,52,56,53
1931,46,49,49
1932,39,39,40
1933,38,40,39
1934,32,32,30
1935,47,51,51
1936,22,24,23
1937,341,331,346
1938,139,152,147
1939,104,119,113
1940,358,353,357
1941,342,407,382
1942,219,246,219
1943,363,416,361
1944,96,102,93
1945,424,572,493
1946,77,81,83
1947,803,826,793
1948,106,117,115
1949,322,377,338
1950,267,295,258
1951,779,824,715
1952,216,237,222
1953,203,247,225
1954,188,204,188
1955,275,290,272
1956,101,117,115
1957,143,166,145
1958,106,106,112
1959,260,257,255
1960,111,100,105
1961,85,82,85
1962,172,158,156
1963,146,157,147
1964,191,178,183
1965,306,289,289
1966,76,67,72
1967,328,324,330
1968,73,74,73
1969,547,529,500
1970,116,113,115
1971,251,240,244
1972,170,156,165
1973,462,434,412
1974,227,223,220
1975,171,154,168
1976,153,157,157
1977,82,74,77
1978,66,64,60
1979,127,112,119
1980,63,54,56
1981,246,243,249
1982,155,131,142
1983,85,80,81
1984,327,316,314
1985,311,307,313
1986,176,157,166
1987,293,289,298
1988,68,68,65
1989,518,525,531
1990,93,93,90
1991,504,523,529
1992,102,96,100
1993,274,268,268
1994,212,198,207
1995,468,457,454
1996,141,145,147
1997,191,172,191
1998,139,136,141
1999,176,151,157
2000,102,93,102
2001,153,131,142
2002,81,76,74
2003,406,391,403
2004,170,185,179
2005,46,56,50
2006,202,178,197
2007,212,225,222
2008,256,279,282
2009,267,311,292
2010,71,81,64
2011,656,755,689
2012,102,133,106
2013,705,724,665
2014,111,125,107
2015,256,271,258
2016,225,247,228
2017,763,790,719
2018,188,200,194
2019,197,227,222
2020,218,232,235
2021,172,165,156
2022,151,170,162
2023,163,160,157
2024,47,56,47
2025,139,129,111
2026,326,332,362
2027,172,156,155
2028,63,59,59
2029,335,320,358
2030,387,417,435
2031,1237,1024,1222
2032,215,222,256
2033,1566,1314,1532
2034,614,615,662
2035,816,704,778
2036,290,280,310
2037,959,749,919
2038,2466,2016,2442
2039,316,270,324
2040,193,196,227
2041,276,298,341
2042,214,211,215
2043,331,298,315
2044,137,136,132
2045,234,233,263
2046,337,295,313
2047,223,222,230
2048,135,126,127
2049,170,166,180
2050,61,54,58
2051,270,259,300
2052,198,203,197
2053,444,387,430
2054,96,84,89
2055,86,76,81
2056,68,53,64
2057,712,682,650
2058,127,119,125
2059,311,283,296
2060,297,272,290
2061,296,281,300
2062,100,94,89
2063,145,146,156
2064,105,103,106
2065,61,50,59
2066,95,82,89
2067,332,294,318
2068,78,59,72
2069,133,145,146
2070,88,96,83
2071,39,37,40
2072,65,65,67
2073,99,114,113
2074,59,66,65
2075,131,144,143
2076,33,34,34
2077,54,56,56
2078,28,29,27
2079,222,216,217
2080,30,32,31
2081,106,100,101
2082,81,82,85
2083,112,94,97
2084,38,37,36
2085,58,63,65
2086,41,36,38
2087,28,30,30
2088,46,39,40
2089,60,68,66
2090,25,23,24
2091,80,85,93
2092,57,56,58
2093,70,72,72
2094,370,342,341
2095,319,342,340
2096,122,118,140
2097,426,437,421
2098,111,109,120
2099,901,848,945
2100,187,181,190
2101,580,548,540
2102,136,138,151
2103,287,304,299
2104,178,171,178
2105,459,425,425
2106,253,245,260
2107,222,224,247
2108,342,336,336
2109,157,157,169
2110,198,196,214
2111,106,101,111
2112,70,66,69
2113,100,109,102
2114,185,209,192
2115,256,268,245
2116,375,329,347
2117,539,535,534
2118,124,123,116
2119,454,448,433
2120,206,228,212
2121,933,979,1014
2122,173,205,190
2123,515,484,487
2124,133,150,136
2125,624,629,608
2126,403,376,392
2127,384,385,405
2128,585,590,598
2129,290,299,284
2130,227,237,237
2131,390,414,391
2132,267,282,254
2133,261,308,280
2134,216,239,216
2135,35,33,36
2136,82,84,88
2137,57,46,55
2138,46,38,43
2139,151,142,153
2140,74,66,73
2141,128,131,131
2142,49,40,51
2143,250,237,256
2144,74,66,70
2145,263,254,282
2146,86,81,91
2147,117,112,117
2148,158,138,156
2149,225,203,237
2150,80,73,77
2151,100,109,107
2152,89,84,88
2153,72,60,63
2154,70,67,74
2155,56,55,59
2156,48,37,48
2157,186,166,154
2158,255,229,210
2159,259,247,229
2160,236,187,232
2161,787,687,708
2162,444,375,353
2163,1547,1383,1436
2164,698,608,560
2165,4224,4031,4266
2166,1150,1120,1077
2167,1813,1724,1829
2168,662,657,588
2169,1451,1296,1333
2170,1121,1046,1067
2171,994,884,976
2172,595,538,585
2173,746,740,819
2174,741,739,803
2175,1029,1031,955
2176,431,377,358
2177,256,263,240
2178,478,476,436
2179,122,133,125
2180,158,176,166
2181,137,135,150
2182,178,209,179
2183,295,286,275
2184,180,185,204
2185,405,369,449
2186,226,250,216
2187,1267,1080,1119
2188,145,157,150
2189,401,375,437
2190,141,142,145
2191,452,414,475
2192,433,380,476
2193,398,387,413
2194,388,354,417
2195,216,223,255
2196,200,200,226
2197,307,322,338
2198,92,83,93
2199,152,167,165
2200,218,231,228
2201,99,108,94
2202,179,192,178
2203,150,152,142
2204,103,100,85
2205,249,214,208
2206,203,191,198
2207,364,345,330
2208,140,145,138
2209,566,613,599
2210,163,178,156
2211,556,534,542
2212,155,159,156
2213,355,345,346
2214,344,337,326
2215,448,457,445
2216,350,377,364
2217,175,184,186
2218,245,251,243
2219,211,197,214
2220,102,110,100
2221,116,123,116
2222,152,155,142
2223,80,52,83
2224,16,11,17
2225,20,12,20
2226,142,147,172
2227,36,35,43
2228,40,25,38
2229,148,129,160
2230,64,43,58
2231,431,402,464
2232,18,11,19
2233,241,201,247
2234,22,13,22
2235,190,149,192
2236,88,73,98
2237,223,200,230
2238,41,25,39
2239,28,18,29
2240,42,28,43
2241,71,48,73
2242,17,11,18
2243,18,12,19
2244,27,17,29
2245,120,148,123
2246,210,216,221
2247,109,102,108
2248,103,118,103
2249,179,168,196
2250,161,172,183
2251,372,347,374
2252,147,146,157
2253,1616,1660,1661
2254,171,170,191
2255,486,511,497
2256,122,137,141
2257,372,332,372
2258,276,268,299
2259,554,569,581
2260,222,231,273
2261,184,196,224
2262,311,322,351
2263,230,241,265
2264,123,131,120
2265,134,142,148
2266,113,117,117
2267,169,186,180
2268,97,111,101
2269,105,110,100
2270,262,268,292
2271,193,164,175
2272,138,137,144
2273,449,442,470
2274,193,212,198
2275,650,655,642
2276,92,99,89
2277,583,603,609
2278,108,108,105
2279,444,450,444
2280,255,264,257
2281,672,709,744
2282,214,215,230
2283,196,219,212
2284,234,229,252
2285,411,435,441
2286,96,108,105
2287,133,125,123
2288,254,263,253
2289,171,170,153
2290,52,48,44
2291,33,33,32
2292,279,312,275
2293,92,96,99
2294,58,63,60
2295,130,143,134
2296,26,26,25
2297,141,144,141
2298,36,35,34
2299,189,201,177
2300,35,36,35
2301,96,111,99
2302,74,84,74
2303,76,89,77
2304,70,75,67
2305,66,78,68
2306,52,56,55
2307,62,71,66
2308,84,95,87
2309,100,108,95
2310,42,48,42
2311,38,32,40
2312,44,37,46
2313,27,20,26
2314,12,12,13
2315,84,79,82
2316,102,108,113
2317,175,154,178
2318,55,34,45
2319,180,146,203
2320,26,17,27
2321,257,208,259
2322,78,67,84
2323,124,114,130
2324,255,189,244
2325,249,224,252
2326,70,63,70
2327,70,70,74
2328,62,49,63
2329,32,25,35
2330,14,9,14
2331,47,42,43
2332,19,13,20
2333,14,15,16
2334,34,35,33
2335,16,17,17
2336,18,22,20
2337,39,42,39
2338,55,67,62
2339,129,147,138
2340,10,8,10
2341,10,10,11
2342,11,11,10
2343,107,108,107
2344,34,37,34
2345,98,101,105
2346,60,58,66
2347,110,100,110
2348,57,62,58
2349,65,68,73
2350,20,19,22
2351,25,28,28
2352,12,12,11
2353,26,32,31
2354,18,18,18
2355,126,139,140
2356,67,73,69
2357,45,37,44
2358,78,77,74
2359,286,295,330
2360,287,275,288
2361,372,338,386
2362,62,57,69
2363,434,426,416
2364,85,80,90
2365,1070,1047,1071
2366,180,187,200
2367,246,247,259
2368,684,660,667
2369,643,635,651
2370,189,183,204
2371,176,181,202
2372,192,205,211
2373,69,68,75
2374,158,163,166
2375,101,100,105
2376,53,42,45
2377,11,11,12
2378,89,87,93
2379,196,146,166
2380,15,17,16
2381,398,333,381
2382,116,112,123
2383,631,566,582
2384,442,353,405
2385,195,149,187
2386,115,99,115
2387,207,176,161
2388,66,62,70
2389,1045,931,951
2390,434,340,360
2391,246,193,222
2392,60,53,59
2393,102,99,111
2394,83,86,93
2395,296,256,268
2396,49,46,49
2397,137,138,149
2398,205,170,190
2399,106,109,105
2400,141,142,140
2401,93,79,86
2402,114,116,103
2403,284,280,272
2404,299,302,300
2405,296,299,286
2406,84,73,79
2407,229,241,225
2408,82,85,84
2409,551,554,501
2410,180,172,175
2411,353,360,348
2412,478,456,432
2413,592,577,553
2414,174,168,175
2415,167,163,161
2416,116,123,119
2417,74,67,69
2418,91,89,87
2419,147,141,140
2420,57,50,54
2421,74,72,77
2422,110,103,112
2423,36,33,34
2424,47,44,48
2425,207,173,230
2426,161,145,165
2427,334,292,352
2428,44,38,43
2429,231,177,238
2430,66,71,71
2431,556,461,595
2432,91,79,82
2433,368,315,387
2434,278,231,298
2435,296,253,308
2436,105,99,115
2437,93,81,91
2438,137,113,141
2439,39,35,42
2440,73,64,65
2441,114,105,111
2442,35,35,36
2465,152,155,150
2466,124,124,120
2467,35,38,36
2468,60,59,55
2469,333,339,360
2470,309,341,344
2471,249,250,237
2472,49,49,49
2473,553,562,534
2474,112,116,114
2475,592,602,590
2476,156,162,163
2477,263,271,267
2478,310,327,335
2479,470,470,428
2480,205,215,216
2481,158,173,169
2482,230,240,242
2483,52,52,49
2484,167,172,165
2485,109,104,99
2486,43,45,44
2487,165,143,156
2488,202,210,210
2489,135,134,125
2490,219,215,230
2491,174,214,207
2492,148,144,139
2493,174,210,213
2494,112,111,105
2495,433,427,475
2496,116,123,117
2497,345,304,353
2498,105,107,102
2499,324,332,330
2500,160,179,170
2501,234,221,238
2502,177,169,180
2503,187,190,194
2504,107,100,106
2505,157,145,142
2506,197,199,203
2507,156,139,145
2508,177,169,173
2509,121,141,117
2510,160,158,177
2511,106,103,105
2512,82,72,72
2513,156,158,168
2514,514,502,516
2515,461,447,454
2516,167,141,165
2517,159,162,173
2518,188,174,197
2519,258,307,247
2520,208,192,202
2521,428,428,430
2522,821,812,845
2523,318,306,314
2524,179,178,191
2525,281,279,311
2526,213,205,222
2527,101,96,99
2528,195,190,175
2529,273,285,278
2530,69,62,69
2531,22,12,20
2532,66,66,65
2533,82,74,83
2534,21,20,19
2535,84,86,77
2536,71,70,76
2537,207,207,213
2538,49,42,50
2539,20,17,20
2540,14,9,14
2541,64,65,65
2542,57,46,57
2543,109,103,111
2544,163,163,166
2545,41,38,41
2546,77,65,79
2547,198,199,197
2548,18,13,17
2549,39,36,40
2550,54,41,51
2551,160,166,163
2552,51,53,55
2553,46,43,44
2554,214,220,233
2555,160,145,160
2556,74,69,65
2557,623,611,636
2558,140,134,145
2559,312,299,315
2560,388,352,356
2561,199,195,220
2562,98,86,101
2563,352,357,365
2564,127,111,113
2565,618,600,627
2566,430,407,408
2567,190,186,181
2568,112,110,114
2569,160,165,188
2570,76,73,77
2571,80,72,79
2572,322,312,316
2573,279,280,293
2574,86,75,87
2575,122,120,116
2576,313,300,324
2577,392,354,392
2578,82,78,78
2579,799,893,814
2580,310,313,305
2581,397,397,382
2582,276,262,265
2583,438,464,456
2584,180,172,172
2585,554,553,526
2586,177,173,178
2587,586,601,576
2588,682,712,657
2589,362,344,321
2590,178,163,179
2591,286,296,283
2592,180,166,179
2593,145,133,134
2594,396,371,389
2595,238,232,247
2596,139,127,133
2597,25,22,24
2598,808,627,779
2599,54,53,56
2600,67,53,60
2601,397,373,438
2602,106,85,113
2603,232,207,252
2604,95,85,95
2605,204,172,224
2606,29,26,31
2607,377,327,373
2608,50,46,49
2609,439,368,461
2610,467,409,498
2611,238,197,232
2612,189,163,191
2613,175,151,169
2614,91,65,89
2615,142,102,145
2616,414,370,404
2617,116,84,115
2618,26,22,27
2619,36,23,35
2620,118,103,118
2621,50,48,55
2622,68,54,66
2623,245,261,329
2624,52,55,62
2625,132,126,143
2626,84,76,80
2627,97,98,111
2628,65,62,72
2629,142,147,146
2630,53,47,55
2631,279,246,311
2632,185,150,188
2633,99,90,100
2634,35,35,44
2635,91,89,94
2636,51,40,50
2637,13,13,13
2638,202,166,186
2639,154,150,152
2640,9,9,10
2641,97,100,97
2642,43,38,44
2643,44,34,45
2644,31,28,32
2645,140,112,153
2646,136,125,146
2647,175,144,174
2648,64,48,64
2649,158,126,182
2650,56,45,55
2651,450,356,414
2652,111,90,104
2653,133,108,136
2654,382,261,353
2655,184,130,178
2656,108,95,112
2657,121,104,120
2658,52,46,55
2659,33,26,33
2660,37,31,34
2661,87,80,83
2662,10,9,10
2663,61,63,70
2664,65,66,63
2665,41,38,40
2666,54,58,60
2667,132,149,153
2668,96,98,97
2669,84,82,84
2670,23,20,24
2671,242,269,286
2672,84,96,91
2673,219,222,221
2674,46,41,46
2675,72,63,71
2676,71,71,75
2677,188,169,183
2678,110,117,117
2679,160,173,172
2680,59,53,58
2681,64,59,65
2682,71,60,66
2683,151,176,164
2684,38,38,39
2685,236,226,235
2686,287,283,302
2687,168,168,170
2688,271,257,276
2689,275,279,288
2690,145,141,138
2691,432,428,422
2692,197,192,201
2693,2605,2668,2672
2694,312,322,336
2695,692,685,695
2696,177,170,183
2697,328,334,345
2698,309,304,315
2699,660,638,673
2700,331,331,329
2701,304,304,302
2702,279,288,295
2703,659,666,647
2704,100,100,100
2705,301,286,317
2706,312,319,339
2707,309,322,325
2708,406,432,433
2709,288,297,311
2710,277,245,258
2711,700,676,693
2712,458,458,446
2713,1098,1070,1161
2714,395,409,414
2715,8014,8450,8676
2716,1019,1039,1038
2717,1997,2027,2097
2718,464,486,477
2719,957,926,998
2720,919,924,991
2721,1580,1622,1700
2722,753,731,726
2723,737,727,749
2724,1313,1382,1411
2725,1757,1784,1866
2726,270,272,283
2727,416,428,449
2728,1033,1044,1069
2729,139,138,134
2730,287,277,300
2731,209,202,198
2732,260,261,265
2733,305,319,316
2734,127,122,120
2735,373,356,378
2736,169,158,156
2737,1437,1466,1434
2738,230,226,224
2739,413,409,424
2740,126,120,119
2741,335,359,332
2742,318,293,316
2743,378,353,381
2744,219,221,214
2745,247,234,228
2746,103,98,98
2747,504,493,501
2748,144,143,138
2749,178,182,177
2750,249,251,247
2751,121,136,123
2752,245,250,242
2753,142,145,131
2754,108,99,102
2755,291,264,257
2756,214,214,206
2757,484,464,481
2758,177,197,163
2759,4198,4465,4294
2760,491,464,462
2761,1037,959,1053
2762,278,277,264
2763,450,425,419
2764,559,534,532
2765,1236,1285,1318
2766,438,445,436
2767,451,454,462
2768,549,591,566
2769,645,626,618
2770,132,129,129
2771,200,202,194
2772,285,272,298
2773,189,178,176
2774,1272,1368,1388
2775,674,655,656
2776,107,99,99
2777,1300,1304,1408
2778,1359,1253,1333
2779,2328,2329,2373
2780,1427,1263,1462
2781,1550,1516,1566
2782,924,1030,1042
2783,1362,1276,1336
2784,776,716,759
2785,3156,2941,2942
2786,2586,2610,2625
2787,974,925,987
2788,1122,1004,1084
2789,1306,1225,1297
2790,491,449,503
2791,1268,1130,1302
2792,282,239,267
2793,1301,1140,1383
2794,808,785,811
2795,260,245,259
2796,479,466,494
2797,494,493,523
2798,104,98,106
2799,732,766,851
2800,693,721,735
2801,1267,1233,1443
2802,554,517,540
2803,4257,4371,4422
2804,556,515,552
2805,1133,1037,1201
2806,659,619,650
2807,1842,1785,1977
2808,1533,1551,1693
2809,809,754,847
2810,895,872,922
2811,1017,1090,1169
2812,339,343,341
2813,415,393,430
2814,483,449,500
2815,425,410,441
2816,548,522,554
2817,1268,1371,1284
2818,207,192,192
2819,211,228,205
2820,1510,1384,1443
2821,380,406,404
2822,478,549,486
2823,1376,1507,1379
2824,465,554,479
2825,1292,1319,1274
2826,199,194,179
2827,1417,1511,1488
2828,283,277,260
2829,1032,1165,1133
2830,966,1061,1017
2831,1156,1175,1192
2832,360,372,369
2833,309,312,304
2834,340,342,334
2835,549,632,535
2836,170,164,153
2837,437,454,445
2838,373,428,376
2839,214,216,233
2840,55,51,55
2841,34,31,33
2842,37,40,39
2843,118,122,138
2844,246,233,229
2845,219,225,219
2846,38,33,35
2847,264,247,247
2848,71,77,68
2849,686,620,650
2850,174,184,172
2851,135,134,137
2852,198,184,190
2853,434,370,403
2854,149,149,154
2855,164,175,172
2856,66,69,70
2857,48,48,46
2858,57,47,54
2859,64,69,67
2860,21,22,21
2861,865,831,842
2862,323,337,340
2863,310,324,330
2864,426,464,463
2865,755,762,784
2866,753,771,785
2867,670,644,676
2868,422,450,429
2869,960,945,971
2870,359,365,367
2871,743,733,689
2872,848,815,827
2873,709,680,724
2874,1029,1013,1106
2875,898,915,979
2876,915,916,930
2877,941,968,961
2878,393,410,412
2879,375,358,365
2880,340,342,358
2881,286,288,283
2882,198,208,215
2883,529,542,587
2884,310,339,314
2885,316,326,319
2886,77,78,88
2887,1173,1116,1188
2888,1759,1718,1780
2889,2137,2342,2390
2890,614,617,618
2891,716,679,621
2892,794,783,797
2893,2305,2362,2255
2894,1494,1463,1527
2895,1654,1558,1570
2896,1195,1218,1223
2897,611,794,606
2898,1112,1123,1121
2899,1243,1346,1344
2900,750,784,753
2901,509,476,499
2902,297,282,302
2903,402,443,426
2904,184,187,183
2905,112,115,100
2906,377,396,373
2907,275,261,253
2908,243,257,260
2909,956,998,994
2910,483,484,484
2911,1125,1003,1017
2912,558,489,544
2913,1145,1148,1098
2914,654,670,673
2915,808,678,720
2916,546,574,556
2917,1137,1085,1126
2918,1073,1080,1093
2919,1074,1042,965
2920,522,522,519
2921,649,699,618
2922,558,621,602
2923,285,272,265
2924,446,501,458
2925,737,707,644
2926,155,158,148
2927,53,55,56
2928,374,371,369
2929,310,331,316
2930,76,81,83
2931,567,590,601
2932,450,474,461
2933,984,977,978
2934,638,624,632
2935,886,898,897
2936,450,499,484
2937,627,596,620
2938,373,391,384
2939,1175,1122,1104
2940,943,932,932
2941,530,556,553
2942,415,429,419
2943,476,525,509
2944,282,295,284
2945,425,462,437
2946,271,277,257
2947,563,561,543
2948,321,362,321
2949,85,78,84
2950,626,674,660
2951,472,508,466
2952,70,69,70
2953,878,916,937
2954,745,813,866
2955,1351,1262,1412
2956,630,640,649
2957,843,856,920
2958,521,544,548
2959,1057,1072,1125
2960,537,586,559
2961,1430,1489,1515
2962,1303,1273,1360
2963,759,828,883
2964,664,675,696
2965,663,776,780
2966,390,441,428
2967,367,368,383
2968,295,320,298
2969,499,539,511
2970,627,653,658
2971,288,260,266
2972,823,796,846
2973,734,683,736
2974,253,253,244
2975,1408,1501,1482
2976,1112,1099,1164
2977,2323,2246,2382
2978,657,623,649
2979,1814,1716,1772
2980,608,587,599
2981,2066,2009,2016
2982,747,710,758
2983,1887,1758,1834
2984,2422,2364,2506
2985,1316,1206,1239
2986,988,1009,1027
2987,1158,1248,1252
2988,531,522,533
2989,924,903,965
2990,498,473,478
2991,591,579,620
2992,743,714,717
2993,556,594,621
2994,367,367,380
2995,510,487,475
2996,839,932,779
2997,608,640,665
2998,686,717,689
2999,1113,1113,1057
3000,746,716,736
3001,479,476,448
3002,136,134,134
3003,1342,1323,1329
3004,317,280,313
3005,1391,1380,1390
3006,992,973,938
3007,640,664,630
3008,255,233,270
3009,392,408,427
3010,237,228,264
3011,195,193,191
3012,303,270,298
3013,471,472,499
3014,108,119,122
3015,58,54,59
3016,1148,1157,1163
3017,959,891,887
3018,251,217,224
3019,2323,2238,2321
3020,344,354,348
3021,2587,2730,2648
3022,1036,932,958
3023,2401,2031,2134
3024,414,434,438
3025,798,731,783
3026,356,377,367
3027,2922,2849,2804
3028,1632,1652,1710
3029,660,619,651
3030,417,430,431
3031,1052,1017,1074
3032,498,470,502
3033,1538,1483,1479
3034,214,206,218
3035,676,658,665
3036,1756,1846,1744
3037,1246,1401,1393
3038,983,904,928
3039,652,685,705
3040,698,658,625
3041,1777,1790,1691
3042,1720,1836,1791
3043,2390,2316,2341
3044,1168,1106,1151
3045,952,891,950
3046,610,585,624
3047,2333,2344,2366
3048,1264,1170,1245
3049,2680,2576,2470
3050,2979,3124,3164
3051,1724,1640,1593
3052,1154,1091,1145
3053,1564,1521,1522
3054,981,877,823
3055,744,682,692
3056,729,734,748
3057,994,930,967
3058,416,454,397
3059,243,259,272
3060,545,526,519
3061,636,668,581
3062,116,114,114
3063,1049,1109,1137
3064,871,878,926
3065,2649,2529,2740
3066,1131,1075,1216
3067,592,570,588
3068,223,224,226
3069,1244,1244,1326
3070,396,371,373
3071,3280,3289,3492
3072,1892,1887,2027
3073,541,574,577
3074,217,220,227
3075,381,437,429
3076,305,295,296
3077,940,884,926
3078,219,244,244
3079,725,804,786
3080,783,768,751
3081,261,241,247
3082,424,438,445
3083,501,506,503
3084,879,773,834
3085,708,781,751
3086,610,614,603
3087,1552,1622,1452
3088,454,488,471
3089,973,950,954
3090,223,221,207
3091,1302,1324,1291
3092,333,340,332
3093,1463,1540,1427
3094,1441,1431,1471
3095,770,842,831
3096,477,460,459
3097,441,453,453
3098,437,403,407
3099,831,861,871
3100,345,320,346
3101,530,534,519
3102,971,999,979
3103,355,344,370
3104,278,248,293
3105,119,100,120
3106,152,149,149
3107,380,323,378
3108,375,363,388
3109,618,521,636
3110,87,79,98
3111,634,581,623
3112,147,141,157
3113,643,632,651
3114,311,277,312
3115,400,326,387
3116,368,286,345
3117,651,627,660
3118,319,303,323
3119,359,356,393
3120,234,225,256
3121,212,185,207
3122,160,147,160
3123,138,133,145
3124,145,135,157
3125,389,379,402
3126,479,468,484
3127,501,494,494
3128,400,415,422
3129,1625,1620,1598
3130,984,976,1026
3131,1692,1694,1744
3132,500,518,490
3133,1159,1046,1158
3134,317,337,324
3135,1719,1575,1715
3136,517,530,511
3137,2373,2318,2334
3138,2068,2094,2157
3139,1459,1479,1561
3140,537,545,521
3141,672,689,718
