id,ad_ry_mean,md_ry_mean,bt_ry_mean
1683,23,21,23
1684,8,7,8
1685,62,61,67
1686,35,37,42
1687,14,13,15
1688,10,10,11
1689,21,21,22
1690,12,11,12
1691,23,23,26
1692,6,6,7
1693,15,16,15
1694,32,31,32
1695,16,18,17
1696,25,25,25
1697,14,15,14
1698,7,6,7
1699,25,28,28
1700,38,38,40
1701,48,59,58
1702,21,22,22
1703,17,16,15
1704,11,11,12
1705,58,59,57
1706,20,22,23
1707,64,67,63
1708,36,45,43
1709,34,34,35
1710,21,20,20
1711,26,27,27
1712,19,19,21
1713,12,12,12
1714,16,17,17
1715,21,23,22
1716,9,9,9
1717,6,6,7
1718,15,15,16
1719,13,12,13
1720,3,2,3
1721,26,28,29
1722,18,17,19
1723,53,57,66
1724,31,30,29
1725,11,9,11
1726,5,5,6
1727,30,28,30
1728,7,6,7
1729,66,63,69
1730,37,36,42
1731,12,11,13
1732,5,5,6
1733,9,10,10
1734,7,6,8
1735,16,16,17
1736,6,7,8
1737,17,18,19
1738,12,13,13
1739,7,5,6
1740,11,11,11
1741,12,12,11
1742,27,22,24
1743,25,29,25
1744,14,14,14
1745,35,38,38
1746,10,10,9
1747,21,19,19
1748,6,5,5
1749,32,36,35
1750,6,6,6
1751,40,44,43
1752,35,38,40
1753,19,20,19
1754,11,11,11
1755,10,11,10
1756,11,10,10
1757,17,18,16
1758,10,10,10
1759,16,16,15
1760,20,20,19
1761,9,9,9
1762,8,8,9
1763,3,3,3
1764,3,3,2
1765,9,9,10
1766,10,11,11
1767,12,12,12
1768,2,2,3
1769,11,9,10
1770,4,4,4
1771,17,17,17
1772,7,8,8
1773,9,9,9
1774,8,8,8
1775,15,14,15
1776,8,9,9
1777,8,9,10
1778,7,7,7
1779,4,5,4
1780,5,5,5
1781,5,5,5
1782,4,3,4
1783,8,9,8
1784,10,12,11
1785,10,9,10
1786,5,4,5
1787,28,28,29
1788,22,23,24
1789,25,25,27
1790,10,9,10
1791,15,12,12
1792,7,7,7
1793,44,42,43
1794,11,10,11
1795,45,40,41
1796,28,30,33
1797,29,33,33
1798,12,13,13
1799,10,11,11
1800,10,10,10
1801,12,13,12
1802,9,8,8
1803,10,10,10
1804,13,12,12
1805,16,17,16
1806,7,7,7
1807,7,6,6
1808,12,12,11
1809,13,15,14
1810,13,13,14
1811,31,32,31
1812,5,5,5
1813,18,16,16
1814,5,4,4
1815,50,48,48
1816,7,6,7
1817,32,32,31
1818,23,24,23
1819,37,39,37
1820,8,9,10
1821,7,8,9
1822,8,9,9
1823,6,6,6
1824,3,3,3
1825,9,8,9
1826,6,5,6
1827,1,0,1
1828,1,1,1
1829,1,1,1
1830,1,1,1
1831,2,2,2
1832,3,3,4
1833,9,8,9
1834,3,3,4
1835,2,1,1
1836,1,1,1
1837,3,3,3
1838,1,1,1
1839,9,7,7
1840,4,3,4
1841,1,1,1
1842,2,2,2
1843,2,2,2
1844,1,1,1
1845,2,1,2
1846,1,1,1
1847,1,1,2
1848,1,1,1
1849,20,20,20
1850,7,7,7
1851,3,3,3
1852,18,16,18
1853,16,18,17
1854,9,8,9
1855,15,15,15
1856,4,4,4
1857,33,33,34
1858,5,4,5
1859,42,48,45
1860,6,5,6
1861,11,11,10
1862,9,9,9
1863,40,41,41
1864,9,8,9
1865,8,8,8
1866,12,12,12
1867,7,7,7
1868,7,7,7
1869,7,7,6
1870,4,3,3
1871,6,5,6
1872,4,3,3
1873,2,2,2
1874,6,5,6
1875,7,6,7
1876,4,4,4
1877,6,5,7
1878,2,2,2
1879,11,10,12
1880,2,2,2
1881,19,17,19
1882,3,3,3
1883,5,4,5
1884,4,4,4
1885,16,14,16
1886,5,5,5
1887,4,4,4
1888,5,5,5
1889,3,2,3
1890,3,2,3
1891,3,3,3
1892,1,1,1
1893,17,16,17
1894,7,6,7
1895,3,3,3
1896,23,20,21
1897,13,15,14
1898,7,7,7
1899,14,14,14
1900,4,4,4
1901,30,32,29
1902,5,5,4
1903,36,37,34
1904,5,5,5
1905,9,9,9
1906,9,9,8
1907,27,29,27
1908,11,10,11
1909,7,7,7
1910,11,9,10
1911,8,7,7
1912,6,6,6
1913,7,6,6
1914,3,3,3
1915,4,4,4
1916,2,2,2
1917,1,1,1
1918,2,2,2
1919,2,2,2
1920,2,2,2
1921,3,3,3
1922,1,1,1
1923,3,3,3
1924,1,1,1
1925,7,9,8
1926,1,1,1
1927,2,2,2
1928,2,2,2
1929,6,7,7
1930,2,2,2
1931,2,2,2
1932,1,2,1
1933,1,1,1
1934,1,1,1
1935,2,2,2
1936,1,1,1
1937,13,12,13
1938,7,6,7
1939,5,5,5
1940,13,12,12
1941,13,15,15
1942,9,10,11
1943,15,15,16
1944,4,4,4
1945,20,19,20
1946,3,3,3
1947,30,31,34
1948,5,5,6
1949,13,13,14
1950,11,12,12
1951,29,30,31
1952,9,10,10
1953,8,9,9
1954,8,8,9
1955,11,13,13
1956,5,4,5
1957,6,7,6
1958,4,4,4
1959,9,8,9
1960,4,3,4
1961,3,2,3
1962,5,4,5
1963,4,4,4
1964,5,5,6
1965,10,9,10
1966,2,2,2
1967,9,8,9
1968,2,2,3
1969,17,16,17
1970,3,3,3
1971,8,7,8
1972,5,5,5
1973,14,14,15
1974,8,7,8
1975,5,4,5
1976,5,5,5
1977,2,2,2
1978,2,2,2
1979,4,3,4
1980,2,1,2
1981,10,9,9
1982,5,5,5
1983,4,3,4
1984,11,11,10
1985,7,8,8
1986,6,6,5
1987,8,8,8
1988,3,3,3
1989,17,16,16
1990,4,4,4
1991,17,19,18
1992,4,4,4
1993,8,8,7
1994,6,6,6
1995,16,17,16
1996,5,5,5
1997,7,7,8
1998,5,5,5
1999,5,6,5
2000,4,3,4
2001,5,5,5
2002,3,3,3
2003,15,14,15
2004,7,6,7
2005,2,2,2
2006,14,12,13
2007,6,7,7
2008,9,10,10
2009,11,11,11
2010,3,3,3
2011,21,22,22
2012,4,4,4
2013,26,27,26
2014,4,5,5
2015,10,10,10
2016,9,8,9
2017,26,28,27
2018,8,7,7
2019,7,8,8
2020,9,9,9
2021,6,6,6
2022,6,6,6
2023,6,6,6
2024,2,2,2
2025,4,5,5
2026,22,20,21
2027,7,6,6
2028,2,2,2
2029,8,8,9
2030,13,13,14
2031,30,30,34
2032,8,7,8
2033,40,35,36
2034,21,22,20
2035,29,26,29
2036,14,12,13
2037,14,14,13
2038,53,51,58
2039,10,10,10
2040,7,6,7
2041,9,10,10
2042,9,8,9
2043,12,11,12
2044,5,5,5
2045,8,8,9
2046,11,10,11
2047,8,8,8
2048,5,4,4
2049,6,5,6
2050,2,2,2
2051,8,9,9
2052,7,7,7
2053,15,15,15
2054,3,3,3
2055,3,3,3
2056,2,2,2
2057,23,25,24
2058,4,3,4
2059,9,10,10
2060,9,10,10
2061,10,11,11
2062,3,3,3
2063,5,4,5
2064,4,4,4
2065,2,1,2
2066,3,2,3
2067,10,10,11
2068,2,2,2
2069,6,6,5
2070,3,3,3
2071,2,1,1
2072,3,2,2
2073,3,3,4
2074,2,2,2
2075,5,5,5
2076,1,1,1
2077,2,2,2
2078,1,1,1
2079,8,9,8
2080,1,1,1
2081,3,3,3
2082,3,3,3
2083,3,3,4
2084,1,2,2
2085,2,2,2
2086,2,2,2
2087,1,1,1
2088,2,1,1
2089,2,2,2
2090,1,1,1
2091,3,3,3
2092,2,2,2
2093,3,3,3
2094,12,12,12
2095,11,13,12
2096,4,4,4
2097,15,15,15
2098,4,4,4
2099,36,37,37
2100,6,7,6
2101,21,24,21
2102,5,5,5
2103,11,12,10
2104,6,7,6
2105,16,18,16
2106,9,9,9
2107,8,9,8
2108,13,13,12
2109,6,6,6
2110,8,8,7
2111,4,4,4
2112,3,3,3
2113,4,3,4
2114,7,7,7
2115,10,9,10
2116,13,13,12
2117,20,20,20
2118,4,4,4
2119,18,17,16
2120,8,7,8
2121,39,40,39
2122,8,7,7
2123,18,19,19
2124,5,5,6
2125,22,21,21
2126,15,14,14
2127,15,15,16
2128,21,21,23
2129,11,11,11
2130,11,10,9
2131,17,17,16
2132,11,11,10
2133,12,11,11
2134,8,7,8
2135,1,1,1
2136,3,3,3
2137,2,2,2
2138,1,1,1
2139,4,4,5
2140,2,2,2
2141,4,4,4
2142,2,1,1
2143,10,8,10
2144,2,2,2
2145,9,9,9
2146,3,3,3
2147,4,4,3
2148,5,5,5
2149,7,7,7
2150,2,3,3
2151,3,3,3
2152,3,3,3
2153,2,2,2
2154,2,2,2
2155,2,2,2
2156,1,1,1
2157,6,5,6
2158,8,8,8
2159,9,10,9
2160,7,7,7
2161,22,25,23
2162,13,14,14
2163,40,51,45
2164,21,22,22
2165,104,104,101
2166,40,41,38
2167,59,63,60
2168,22,23,24
2169,45,47,45
2170,34,38,38
2171,33,34,32
2172,20,21,21
2173,25,29,30
2174,27,29,27
2175,31,35,36
2176,15,15,16
2177,8,9,9
2178,17,16,16
2179,5,4,4
2180,5,5,6
2181,5,4,5
2182,6,5,5
2183,9,10,11
2184,6,4,6
2185,13,13,15
2186,10,8,9
2187,48,44,49
2188,5,5,5
2189,13,14,14
2190,5,4,5
2191,14,14,15
2192,13,13,15
2193,12,12,13
2194,13,13,13
2195,7,7,8
2196,7,6,7
2197,11,10,11
2198,3,2,3
2199,5,4,6
2200,7,7,8
2201,3,3,3
2202,7,7,7
2203,5,5,5
2204,3,3,4
2205,7,6,8
2206,6,6,7
2207,11,12,13
2208,5,4,5
2209,19,17,18
2210,6,5,6
2211,17,19,19
2212,5,5,6
2213,11,11,12
2214,11,11,12
2215,15,16,17
2216,13,12,13
2217,6,6,7
2218,8,9,9
2219,7,6,7
2220,3,3,3
2221,4,4,4
2222,5,4,5
2223,3,2,3
2224,1,0,1
2225,1,0,1
2226,5,5,5
2227,1,1,1
2228,1,1,1
2229,5,5,5
2230,2,2,2
2231,19,16,16
2232,1,0,1
2233,7,7,7
2234,1,1,1
2235,6,5,6
2236,3,3,3
2237,7,8,7
2238,1,1,1
2239,1,1,1
2240,1,1,2
2241,2,2,2
2242,1,0,1
2243,1,1,1
2244,1,1,1
2245,4,4,4
2246,9,9,9
2247,4,4,4
2248,4,4,4
2249,6,6,6
2250,6,6,7
2251,14,14,15
2252,6,5,6
2253,52,48,45
2254,7,6,8
2255,18,20,20
2256,5,5,5
2257,13,13,13
2258,10,10,11
2259,21,24,22
2260,10,10,11
2261,8,8,9
2262,14,15,13
2263,10,9,9
2264,5,4,5
2265,5,5,5
2266,4,4,4
2267,7,7,7
2268,3,3,3
2269,4,4,4
2270,11,10,11
2271,6,6,6
2272,5,5,5
2273,16,16,16
2274,8,7,8
2275,26,22,25
2276,4,3,4
2277,20,22,21
2278,4,4,4
2279,16,16,15
2280,10,10,10
2281,25,27,26
2282,9,9,9
2283,8,8,8
2284,10,10,9
2285,16,17,16
2286,4,4,4
2287,4,5,5
2288,9,9,9
2289,6,6,6
2290,2,2,2
2291,1,1,1
2292,9,10,9
2293,3,3,3
2294,2,2,2
2295,4,4,5
2296,1,1,1
2297,9,8,8
2298,1,1,1
2299,6,6,7
2300,1,1,1
2301,3,3,3
2302,2,3,3
2303,3,3,3
2304,2,2,2
2305,2,3,2
2306,2,2,2
2307,2,2,2
2308,3,3,3
2309,4,3,3
2310,1,1,1
2311,1,1,1
2312,2,1,2
2313,1,1,1
2314,0,0,0
2315,3,3,3
2316,4,4,5
2317,7,6,7
2318,2,1,2
2319,7,6,7
2320,1,1,1
2321,10,9,10
2322,3,3,3
2323,5,4,5
2324,8,6,7
2325,8,8,9
2326,2,2,3
2327,3,3,3
2328,2,2,3
2329,1,1,1
2330,0,0,0
2331,2,2,2
2332,1,0,1
2333,0,0,0
2334,1,1,1
2335,1,1,1
2336,1,1,1
2337,2,1,1
2338,2,2,2
2339,6,5,6
2340,0,0,0
2341,0,0,0
2342,0,0,0
2343,4,4,4
2344,1,1,1
2345,4,4,4
2346,2,2,2
2347,4,4,4
2348,2,2,3
2349,3,3,3
2350,1,1,1
2351,1,1,1
2352,0,0,0
2353,1,1,1
2354,1,1,1
2355,4,4,4
2356,3,3,3
2357,2,2,2
2358,3,3,3
2359,11,13,13
2360,12,12,13
2361,14,16,14
2362,2,2,2
2363,17,18,17
2364,3,3,3
2365,39,45,43
2366,8,7,7
2367,9,9,9
2368,26,29,28
2369,24,25,25
2370,8,8,9
2371,7,8,8
2372,8,8,9
2373,3,3,3
2374,7,6,7
2375,4,4,4
2376,2,2,2
2377,0,0,0
2378,3,3,4
2379,7,6,7
2380,1,1,1
2381,11,13,13
2382,4,4,5
2383,22,22,22
2384,15,14,15
2385,8,6,7
2386,5,4,5
2387,7,7,7
2388,3,2,3
2389,34,30,31
2390,13,13,13
2391,7,8,7
2392,2,2,2
2393,4,4,4
2394,4,4,4
2395,9,10,9
2396,2,2,2
2397,5,5,5
2398,6,6,6
2399,3,4,4
2400,5,5,5
2401,3,3,3
2402,3,3,3
2403,9,9,9
2404,11,11,12
2405,11,12,11
2406,3,2,3
2407,10,9,8
2408,3,3,3
2409,20,19,20
2410,6,7,6
2411,13,13,13
2412,17,17,18
2413,20,19,20
2414,7,6,7
2415,6,6,6
2416,4,4,4
2417,2,2,2
2418,3,3,3
2419,5,5,5
2420,2,2,2
2421,3,3,3
2422,4,4,4
2423,1,1,1
2424,2,2,2
2425,7,6,7
2426,5,5,5
2427,12,10,12
2428,2,1,1
2429,9,7,8
2430,3,2,3
2431,21,18,21
2432,3,3,3
2433,13,11,12
2434,10,9,10
2435,11,10,12
2436,4,4,4
2437,3,3,3
2438,5,5,5
2439,1,1,1
2440,3,2,3
2441,4,4,4
2442,1,1,1
2465,6,6,6
2466,4,5,5
2467,2,1,1
2468,2,2,2
2469,9,10,10
2470,12,12,12
2471,7,8,7
2472,2,2,2
2473,18,17,16
2474,4,4,4
2475,22,25,24
2476,6,6,6
2477,8,8,8
2478,10,11,10
2479,16,16,17
2480,8,8,8
2481,5,6,6
2482,10,10,10
2483,2,2,2
2484,6,6,6
2485,4,4,3
2486,2,2,2
2487,7,6,6
2488,9,8,9
2489,6,5,5
2490,10,9,9
2491,6,7,6
2492,6,5,6
2493,7,6,6
2494,4,4,4
2495,16,15,16
2496,5,4,5
2497,14,14,15
2498,4,4,4
2499,13,13,13
2500,12,11,11
2501,9,9,9
2502,7,6,7
2503,7,7,8
2504,5,4,5
2505,5,5,5
2506,9,7,8
2507,6,6,6
2508,7,6,6
2509,4,4,4
2510,6,6,6
2511,4,4,4
2512,3,3,3
2513,5,5,5
2514,21,18,21
2515,20,20,19
2516,6,5,6
2517,6,5,5
2518,7,7,7
2519,26,28,27
2520,7,7,7
2521,16,17,16
2522,32,30,33
2523,11,12,11
2524,6,6,7
2525,12,11,13
2526,9,9,8
2527,3,3,3
2528,7,7,7
2529,11,11,11
2530,2,2,2
2531,1,0,1
2532,3,2,2
2533,3,3,3
2534,1,1,1
2535,3,3,3
2536,2,2,3
2537,8,7,8
2538,2,2,2
2539,1,1,1
2540,1,0,0
2541,3,2,2
2542,2,2,2
2543,4,4,4
2544,6,6,6
2545,1,1,1
2546,3,3,3
2547,8,8,8
2548,1,0,1
2549,1,1,1
2550,2,1,2
2551,6,6,6
2552,2,2,2
2553,2,1,1
2554,9,9,9
2555,5,5,5
2556,2,2,2
2557,19,17,18
2558,5,5,5
2559,12,12,11
2560,14,13,14
2561,8,7,6
2562,3,3,3
2563,13,12,12
2564,4,4,4
2565,23,22,21
2566,18,17,18
2567,6,6,5
2568,4,4,4
2569,7,7,7
2570,3,3,3
2571,2,3,3
2572,12,11,11
2573,13,11,11
2574,3,3,3
2575,5,5,5
2576,11,11,11
2577,16,16,16
2578,3,3,3
2579,21,23,26
2580,12,13,13
2581,12,13,14
2582,11,11,12
2583,14,14,16
2584,8,8,8
2585,21,22,25
2586,8,8,8
2587,17,19,20
2588,19,21,23
2589,9,10,10
2590,6,7,6
2591,9,11,11
2592,9,8,8
2593,5,6,6
2594,13,14,15
2595,9,9,9
2596,4,4,5
2597,1,1,1
2598,29,27,27
2599,2,2,2
2600,2,2,2
2601,14,12,14
2602,4,3,3
2603,9,8,9
2604,3,3,3
2605,8,7,8
2606,1,1,1
2607,13,12,12
2608,2,2,2
2609,16,14,16
2610,18,16,18
2611,8,7,9
2612,6,6,7
2613,6,6,6
2614,3,3,3
2615,5,4,4
2616,16,15,14
2617,4,3,4
2618,1,1,1
2619,1,1,1
2620,4,4,4
2621,2,2,2
2622,2,2,2
2623,10,10,11
2624,2,2,2
2625,5,4,5
2626,3,3,3
2627,4,3,4
2628,3,2,3
2629,6,5,6
2630,2,2,2
2631,11,10,11
2632,7,6,7
2633,3,3,4
2634,2,1,2
2635,3,4,4
2636,2,2,2
2637,1,0,0
2638,9,9,8
2639,6,6,5
2640,0,0,0
2641,4,4,4
2642,2,2,2
2643,2,1,2
2644,1,1,1
2645,4,4,5
2646,6,5,5
2647,7,5,6
2648,2,2,2
2649,6,5,6
2650,2,2,2
2651,18,16,18
2652,4,4,4
2653,5,4,5
2654,15,11,14
2655,6,5,6
2656,4,4,4
2657,5,5,5
2658,2,2,2
2659,1,1,1
2660,2,1,2
2661,3,3,3
2662,0,0,0
2663,2,2,2
2664,2,2,2
2665,1,1,1
2666,2,2,2
2667,5,5,6
2668,3,4,4
2669,3,3,3
2670,1,1,1
2671,10,9,10
2672,3,3,3
2673,8,8,8
2674,2,2,2
2675,2,2,2
2676,3,3,3
2677,6,6,6
2678,4,5,4
2679,5,6,6
2680,2,2,2
2681,2,2,2
2682,2,2,2
2683,5,6,6
2684,1,1,1
2685,8,8,8
2686,11,11,10
2687,6,6,5
2688,10,10,10
2689,9,9,10
2690,5,5,5
2691,14,14,13
2692,7,6,6
2693,64,65,61
2694,12,11,11
2695,22,23,22
2696,6,6,6
2697,11,11,11
2698,9,9,9
2699,21,20,19
2700,11,11,11
2701,10,10,10
2702,10,10,9
2703,21,22,20
2704,4,3,3
2705,11,10,10
2706,11,11,11
2707,12,11,12
2708,14,14,14
2709,11,10,11
2710,10,9,9
2711,24,25,24
2712,16,16,15
2713,38,40,39
2714,14,14,14
2715,202,222,209
2716,40,38,39
2717,69,68,70
2718,18,17,18
2719,34,34,34
2720,32,33,32
2721,59,59,60
2722,26,26,26
2723,26,25,25
2724,52,50,52
2725,69,66,66
2726,10,9,10
2727,14,14,14
2728,38,37,37
2729,6,4,4
2730,11,10,10
2731,8,7,7
2732,10,9,9
2733,11,10,10
2734,4,4,4
2735,12,12,13
2736,6,6,5
2737,50,50,48
2738,9,8,8
2739,14,14,14
2740,5,4,4
2741,12,12,11
2742,11,11,10
2743,12,13,12
2744,8,8,7
2745,9,9,8
2746,4,3,4
2747,15,15,16
2748,6,5,5
2749,7,7,7
2750,9,8,8
2751,4,4,4
2752,7,8,7
2753,4,4,4
2754,3,3,3
2755,8,8,8
2756,7,7,6
2757,14,15,13
2758,5,6,5
2759,138,144,131
2760,16,16,15
2761,33,34,33
2762,8,9,8
2763,14,14,13
2764,15,16,14
2765,39,42,40
2766,13,14,12
2767,13,14,14
2768,17,20,17
2769,19,20,19
2770,4,5,4
2771,6,6,6
2772,8,9,8
2773,7,8,8
2774,52,52,49
2775,24,24,25
2776,4,4,5
2777,51,51,55
2778,52,52,54
2779,67,81,71
2780,54,51,51
2781,50,54,48
2782,35,37,37
2783,56,59,56
2784,29,28,29
2785,92,104,93
2786,71,87,78
2787,41,40,39
2788,37,39,40
2789,46,49,49
2790,18,19,19
2791,49,47,47
2792,9,9,9
2793,50,48,50
2794,29,28,29
2795,10,10,10
2796,18,18,18
2797,18,18,18
2798,4,3,4
2799,28,28,28
2800,26,29,29
2801,43,48,47
2802,18,18,18
2803,144,156,148
2804,20,20,19
2805,42,39,47
2806,23,22,23
2807,69,68,67
2808,53,53,59
2809,31,28,29
2810,31,33,35
2811,37,39,42
2812,12,12,13
2813,14,15,14
2814,17,16,15
2815,16,15,15
2816,20,20,19
2817,48,45,42
2818,7,8,7
2819,7,8,7
2820,53,50,55
2821,13,16,14
2822,16,18,15
2823,46,54,46
2824,17,20,14
2825,44,50,43
2826,7,8,6
2827,49,54,49
2828,11,11,10
2829,35,42,34
2830,34,41,32
2831,40,45,38
2832,14,14,12
2833,12,12,10
2834,13,13,12
2835,18,20,15
2836,6,6,5
2837,14,16,13
2838,12,15,12
2839,8,7,7
2840,2,2,2
2841,1,1,1
2842,2,2,2
2843,5,4,5
2844,8,7,8
2845,8,7,8
2846,2,1,1
2847,10,8,10
2848,3,3,3
2849,24,21,24
2850,6,5,6
2851,5,4,5
2852,6,6,7
2853,14,12,14
2854,5,5,5
2855,6,5,6
2856,2,2,2
2857,2,2,2
2858,2,2,2
2859,3,2,3
2860,1,1,1
2861,31,29,30
2862,10,11,11
2863,11,11,11
2864,15,14,15
2865,26,26,25
2866,26,25,26
2867,22,23,22
2868,14,13,14
2869,28,26,28
2870,11,12,12
2871,27,27,28
2872,29,28,30
2873,23,23,24
2874,36,35,36
2875,31,31,33
2876,31,31,31
2877,32,33,33
2878,13,14,14
2879,12,13,12
2880,11,11,11
2881,10,10,10
2882,7,7,7
2883,20,20,21
2884,11,11,11
2885,11,10,11
2886,3,3,3
2887,36,36,36
2888,54,54,56
2889,32,35,30
2890,22,22,20
2891,48,45,48
2892,27,26,28
2893,82,83,81
2894,49,49,50
2895,50,50,49
2896,37,38,37
2897,26,22,23
2898,37,37,38
2899,42,42,46
2900,27,28,29
2901,17,16,16
2902,11,10,11
2903,16,13,14
2904,6,6,6
2905,3,3,3
2906,12,14,13
2907,10,10,10
2908,8,9,9
2909,31,39,37
2910,17,16,16
2911,34,35,36
2912,19,20,20
2913,34,34,33
2914,22,23,24
2915,27,26,26
2916,20,21,20
2917,38,39,38
2918,36,38,38
2919,37,35,37
2920,17,16,17
2921,21,25,23
2922,19,21,20
2923,8,11,10
2924,16,17,18
2925,22,23,23
2926,5,5,5
2927,2,2,2
2928,10,11,11
2929,9,10,9
2930,2,2,2
2931,18,19,18
2932,13,14,13
2933,31,29,31
2934,18,18,19
2935,30,29,28
2936,14,15,14
2937,20,19,20
2938,11,11,11
2939,37,37,37
2940,30,29,31
2941,17,19,19
2942,13,13,13
2943,15,16,16
2944,7,10,8
2945,12,13,12
2946,8,8,8
2947,18,18,18
2948,9,10,10
2949,4,3,3
2950,25,26,25
2951,18,16,16
2952,3,2,3
2953,36,35,35
2954,27,27,27
2955,50,51,46
2956,22,23,20
2957,31,27,28
2958,21,21,20
2959,39,38,36
2960,22,21,20
2961,54,54,51
2962,47,47,44
2963,27,27,27
2964,25,24,23
2965,24,25,25
2966,16,16,16
2967,13,14,14
2968,12,11,12
2969,19,19,18
2970,26,26,24
2971,10,9,10
2972,32,31,31
2973,28,26,26
2974,10,9,10
2975,52,54,56
2976,41,40,41
2977,62,71,70
2978,24,23,24
2979,54,50,50
2980,23,22,22
2981,75,73,73
2982,29,27,28
2983,56,56,54
2984,63,74,72
2985,45,44,44
2986,34,35,37
2987,42,44,45
2988,21,20,21
2989,33,34,34
2990,20,17,18
2991,22,22,22
2992,28,26,26
2993,23,21,23
2994,13,13,13
2995,19,16,18
2996,34,30,35
2997,22,23,24
2998,29,29,26
2999,40,42,41
3000,25,24,25
3001,19,17,17
3002,6,5,5
3003,52,54,51
3004,11,11,11
3005,54,57,54
3006,36,38,37
3007,24,25,24
3008,9,9,9
3009,15,15,15
3010,8,8,9
3011,8,7,8
3012,12,10,11
3013,16,16,19
3014,5,4,5
3015,2,2,2
3016,41,34,36
3017,30,30,29
3018,8,8,8
3019,76,70,79
3020,12,11,12
3021,74,82,88
3022,31,28,28
3023,70,67,75
3024,14,13,14
3025,24,23,24
3026,12,11,13
3027,87,85,88
3028,51,56,58
3029,20,21,21
3030,13,13,13
3031,38,34,38
3032,15,15,15
3033,48,45,46
3034,7,7,7
3035,22,20,20
3036,57,52,54
3037,50,46,47
3038,33,31,31
3039,24,24,23
3040,23,22,22
3041,60,63,65
3042,64,57,61
3043,76,92,92
3044,39,36,38
3045,33,32,31
3046,20,18,21
3047,87,89,85
3048,40,40,40
3049,98,102,101
3050,86,100,100
3051,56,55,57
3052,38,34,38
3053,52,50,51
3054,32,31,33
3055,26,25,25
3056,27,26,25
3057,35,33,35
3058,15,15,15
3059,10,9,10
3060,16,16,17
3061,22,21,20
3062,4,4,4
3063,33,33,34
3064,30,29,28
3065,90,96,101
3066,45,40,43
3067,20,17,19
3068,9,7,8
3069,42,39,42
3070,13,13,13
3071,114,108,117
3072,56,58,66
3073,19,19,22
3074,8,7,8
3075,14,15,14
3076,10,10,11
3077,31,27,30
3078,9,9,9
3079,26,24,24
3080,25,22,24
3081,10,8,8
3082,16,14,14
3083,17,16,15
3084,32,27,26
3085,25,26,24
3086,22,20,19
3087,52,54,52
3088,13,13,13
3089,32,29,30
3090,8,7,7
3091,43,46,44
3092,11,10,10
3093,52,55,52
3094,48,48,48
3095,26,27,27
3096,14,14,13
3097,16,15,14
3098,14,13,12
3099,30,28,27
3100,12,10,10
3101,17,16,16
3102,34,32,29
3103,12,11,11
3104,9,8,9
3105,4,3,4
3106,6,6,6
3107,12,11,12
3108,14,13,14
3109,15,14,16
3110,3,2,3
3111,16,13,16
3112,6,4,5
3113,20,16,20
3114,10,9,10
3115,13,11,12
3116,12,9,11
3117,19,16,20
3118,10,10,11
3119,12,12,13
3120,9,8,9
3121,7,7,7
3122,6,6,6
3123,5,5,5
3124,6,4,5
3125,12,11,12
3126,14,14,14
3127,16,15,14
3128,12,12,11
3129,55,51,55
3130,30,30,31
3131,41,40,43
3132,17,16,16
3133,30,26,26
3134,12,10,11
3135,60,53,58
3136,18,15,16
3137,65,58,59
3138,47,47,48
3139,48,47,48
3140,18,17,16
3141,20,20,20
3142,18,16,16
3143,26,25,24
3144,11,10,10
3145,15,14,14
3146,26,24,26
3147,21,20,18
3148,9,8,8
3149,9,9,8
3150,15,15,14
3151,15,17,14
3152,19,19,18
3153,52,54,54
3154,8,7,7
3155,25,22,21
3156,7,6,6
3157,63,60,61
3158,10,10,9
3159,46,45,44
3160,34,33,34
3161,45,47,47
3162,11,12,11
3163,12,13,12
3164,11,11,10
3165,12,12,11
3166,4,4,3
3167,10,9,9
3168,10,8,9
3169,1,1,1
3170,1,1,1
3171,2,1,2
3172,1,1,1
3173,2,2,2
3174,5,5,6
3175,13,11,12
3176,5,4,5
3177,3,2,2
3178,2,1,2
3179,4,3,4
3180,1,1,1
3181,10,9,9
3182,5,4,6
3183,2,1,2
3184,2,2,2
3185,3,3,3
3186,1,1,1
3187,3,3,4
3188,1,1,1
3189,2,1,2
3190,3,2,3
3191,19,20,19
3192,7,7,7
3193,4,3,3
3194,20,18,19
3195,18,19,20
3196,11,11,10
3197,18,19,18
3198,4,4,4
3199,38,40,38
3200,4,5,4
3201,49,50,49
3202,8,8,7
3203,12,12,11
3204,12,12,11
3205,47,48,45
3206,10,10,9
3207,10,10,10
3208,15,15,14
3209,9,9,8
3210,7,7,7
3211,7,7,7
3212,3,3,3
3213,9,9,9
3214,6,5,6
3215,4,3,3
3216,10,9,10
3217,11,11,11
3218,8,7,8
3219,11,11,11
3220,3,3,3
3221,21,19,20
3222,4,4,4
3223,25,23,26
3224,5,4,5
3225,7,7,8
3226,7,7,7
3227,23,21,23
3228,9,8,9
3229,7,6,7
3230,8,8,9
3231,6,5,6
3232,4,4,4
3233,5,4,4
3234,3,2,2
3235,22,20,20
3236,9,10,10
3237,4,4,4
3238,30,28,28
3239,15,15,15
3240,9,9,9
3241,17,16,16
3242,5,5,5
3243,33,35,32
3244,5,6,6
3245,36,34,33
3246,7,7,7
3247,9,11,10
3248,10,12,10
3249,31,30,31
3250,13,13,12
3251,9,9,9
3252,13,12,12
3253,9,10,10
3254,7,7,7
3255,8,8,8
3256,4,4,4
